subject,version,assignmentId,rating,question_ind,trial_ind,green_prob,blue_prob,rt,stamp,id
A3UP7JZIG0EVB6,caus_thomas_all_dis_v1,3Y9N9SS8LYCXDB94H9PV0H8MO433DT,0,1,1,10,4,17615,9/18/17 15:13,11974
ACY779V092XNJ,caus_thomas_all_dis_v1,3S06PH7KSR5138VPU5BCCOTPQKP1DZ,5,3,3,6,7,6056,9/18/17 15:13,11975
A2223XYV804AY7,caus_thomas_all_dis_v1,31Z0PCVWUKGMVJ6O5BS0I22OWSCT76,7,2,2,4,5,8465,9/18/17 15:13,11976
ACY779V092XNJ,caus_thomas_all_dis_v1,3S06PH7KSR5138VPU5BCCOTPQKP1DZ,3,4,4,10,4,2004,9/18/17 15:13,11977
A2223XYV804AY7,caus_thomas_all_dis_v1,31Z0PCVWUKGMVJ6O5BS0I22OWSCT76,3,3,3,9,6,6667,9/18/17 15:13,11978
A3UP7JZIG0EVB6,caus_thomas_all_dis_v1,3Y9N9SS8LYCXDB94H9PV0H8MO433DT,4,2,2,9,8,14682,9/18/17 15:13,11979
A2223XYV804AY7,caus_thomas_all_dis_v1,31Z0PCVWUKGMVJ6O5BS0I22OWSCT76,5,4,4,6,7,7856,9/18/17 15:13,11980
A3UP7JZIG0EVB6,caus_thomas_all_dis_v1,3Y9N9SS8LYCXDB94H9PV0H8MO433DT,2,3,3,2,1,15986,9/18/17 15:13,11981
A2EJLKLPXT8GDI,caus_thomas_all_dis_v1,32ZKVD547FO4YEBK3DYP5RKMLJR3BM,8,0,0,5,1,93812,9/18/17 15:13,11982
A1QB42OYEG1553,caus_thomas_all_dis_v1,3I3WADAZ9Q5RVNNXL1R4Q8I56E0O50,5,0,0,9,8,48745,9/18/17 15:14,11983
A3UP7JZIG0EVB6,caus_thomas_all_dis_v1,3Y9N9SS8LYCXDB94H9PV0H8MO433DT,6,4,4,5,9,15307,9/18/17 15:14,11984
A1QB42OYEG1553,caus_thomas_all_dis_v1,3I3WADAZ9Q5RVNNXL1R4Q8I56E0O50,5,1,1,1,9,15721,9/18/17 15:14,11985
"A38Q1M4DS1MT4W",caus_thomas_all_dis_v1,3FTYUGLFSUM0RQW8VSDOFE6620RD5Q,8,0,0,4,2,34577,9/18/17 15:14,11986
"AQK6V5BZXED19",caus_thomas_all_dis_v1,3OXV7EAXLERYS2UP7MHHUBYU7IG361,6,0,0,9,5,129045,9/18/17 15:14,11987
A2EJLKLPXT8GDI,caus_thomas_all_dis_v1,32ZKVD547FO4YEBK3DYP5RKMLJR3BM,8,1,1,7,7,44795,9/18/17 15:14,11988
A1QB42OYEG1553,caus_thomas_all_dis_v1,3I3WADAZ9Q5RVNNXL1R4Q8I56E0O50,5,2,2,4,1,14502,9/18/17 15:14,11989
A2CVC5F08BKDEI,caus_thomas_all_dis_v1,333U7HK6I9G8YPBTKUHIGOPBK1OJDK,3,0,0,9,7,4775,9/18/17 15:14,11990
A2CVC5F08BKDEI,caus_thomas_all_dis_v1,333U7HK6I9G8YPBTKUHIGOPBK1OJDK,5,1,1,2,2,2733,9/18/17 15:14,11991
"A38Q1M4DS1MT4W",caus_thomas_all_dis_v1,3FTYUGLFSUM0RQW8VSDOFE6620RD5Q,8,1,1,8,8,13926,9/18/17 15:14,11992
A2CVC5F08BKDEI,caus_thomas_all_dis_v1,333U7HK6I9G8YPBTKUHIGOPBK1OJDK,4,2,2,8,5,4552,9/18/17 15:14,11993
A1USN4KHILLJFN,caus_thomas_all_dis_v1,3I7DHKZYGN1XPAA4MY8E3E9RED8F54,0,0,0,3,9,34129,9/18/17 15:14,11994
A1QB42OYEG1553,caus_thomas_all_dis_v1,3I3WADAZ9Q5RVNNXL1R4Q8I56E0O50,5,3,3,7,10,10966,9/18/17 15:14,11995
A2CVC5F08BKDEI,caus_thomas_all_dis_v1,333U7HK6I9G8YPBTKUHIGOPBK1OJDK,5,3,3,3,3,2532,9/18/17 15:14,11996
A2EJLKLPXT8GDI,caus_thomas_all_dis_v1,32ZKVD547FO4YEBK3DYP5RKMLJR3BM,8,2,2,3,4,13306,9/18/17 15:14,11997
A2CVC5F08BKDEI,caus_thomas_all_dis_v1,333U7HK6I9G8YPBTKUHIGOPBK1OJDK,4,4,4,5,9,3942,9/18/17 15:15,11998
A1QB42OYEG1553,caus_thomas_all_dis_v1,3I3WADAZ9Q5RVNNXL1R4Q8I56E0O50,5,4,4,10,7,7351,9/18/17 15:15,11999
"A38Q1M4DS1MT4W",caus_thomas_all_dis_v1,3FTYUGLFSUM0RQW8VSDOFE6620RD5Q,8,2,2,1,6,16354,9/18/17 15:15,12000
A1USN4KHILLJFN,caus_thomas_all_dis_v1,3I7DHKZYGN1XPAA4MY8E3E9RED8F54,4,1,1,5,6,12419,9/18/17 15:15,12001
"A38Q1M4DS1MT4W",caus_thomas_all_dis_v1,3FTYUGLFSUM0RQW8VSDOFE6620RD5Q,8,3,3,6,7,11105,9/18/17 15:15,12002
"AQK6V5BZXED19",caus_thomas_all_dis_v1,3OXV7EAXLERYS2UP7MHHUBYU7IG361,5,1,1,5,4,37841,9/18/17 15:15,12003
A1USN4KHILLJFN,caus_thomas_all_dis_v1,3I7DHKZYGN1XPAA4MY8E3E9RED8F54,0,2,2,1,7,13391,9/18/17 15:15,12004
A2EJLKLPXT8GDI,caus_thomas_all_dis_v1,32ZKVD547FO4YEBK3DYP5RKMLJR3BM,8,3,3,1,3,27460,9/18/17 15:15,12005
"A38Q1M4DS1MT4W",caus_thomas_all_dis_v1,3FTYUGLFSUM0RQW8VSDOFE6620RD5Q,8,4,4,10,9,7962,9/18/17 15:15,12006
A1USN4KHILLJFN,caus_thomas_all_dis_v1,3I7DHKZYGN1XPAA4MY8E3E9RED8F54,6,3,3,9,5,8607,9/18/17 15:15,12007
A281OAWNCTZXRR,caus_thomas_all_dis_v1,3ZGVPD4G6TI5FTCUO6KJ9MVN6LPTZY,4,0,0,2,10,77510,9/18/17 15:15,12008
A1USN4KHILLJFN,caus_thomas_all_dis_v1,3I7DHKZYGN1XPAA4MY8E3E9RED8F54,8,4,4,10,2,8814,9/18/17 15:15,12009
A2EJLKLPXT8GDI,caus_thomas_all_dis_v1,32ZKVD547FO4YEBK3DYP5RKMLJR3BM,8,4,4,6,8,28136,9/18/17 15:15,12010
A2WP3WEYA1SQCA,caus_thomas_all_dis_v1,3AQF3RZ558JT8EAIRHIJVKNRA8L6FD,3,0,0,1,6,86542,9/18/17 15:16,12011
"AQK6V5BZXED19",caus_thomas_all_dis_v1,3OXV7EAXLERYS2UP7MHHUBYU7IG361,5,2,2,7,6,46456,9/18/17 15:16,12012
A281OAWNCTZXRR,caus_thomas_all_dis_v1,3ZGVPD4G6TI5FTCUO6KJ9MVN6LPTZY,4,1,1,5,4,27925,9/18/17 15:16,12013
A1FG4M4370KNFI,caus_thomas_all_dis_v1,31LM9EDVOLTHK1269OVLCT15Y4LNJZ,7,0,0,4,7,79219,9/18/17 15:16,12014
A281OAWNCTZXRR,caus_thomas_all_dis_v1,3ZGVPD4G6TI5FTCUO6KJ9MVN6LPTZY,4,2,2,10,3,12443,9/18/17 15:16,12015
A1FG4M4370KNFI,caus_thomas_all_dis_v1,31LM9EDVOLTHK1269OVLCT15Y4LNJZ,7,1,1,1,3,17029,9/18/17 15:16,12016
A281OAWNCTZXRR,caus_thomas_all_dis_v1,3ZGVPD4G6TI5FTCUO6KJ9MVN6LPTZY,4,3,3,1,2,10897,9/18/17 15:16,12017
AT5P2JKIUHFYP,caus_thomas_all_dis_v1,3L4PIM1GQTHSUOPXOVD5V0L3C6OYRZ,8,0,0,4,6,74248,9/18/17 15:16,12018
A281OAWNCTZXRR,caus_thomas_all_dis_v1,3ZGVPD4G6TI5FTCUO6KJ9MVN6LPTZY,4,4,4,6,7,7374,9/18/17 15:16,12019
A1FG4M4370KNFI,caus_thomas_all_dis_v1,31LM9EDVOLTHK1269OVLCT15Y4LNJZ,7,2,2,6,9,12856,9/18/17 15:16,12020
"A3ELPL91I2SVR4",caus_thomas_all_dis_v1,3JC6VJ2SABK2TJTWBIMMPDY0HXXA5O,8,0,0,5,2,37259,9/18/17 15:16,12021
A2WP3WEYA1SQCA,caus_thomas_all_dis_v1,3AQF3RZ558JT8EAIRHIJVKNRA8L6FD,3,1,1,4,8,47383,9/18/17 15:16,12022
"AQK6V5BZXED19",caus_thomas_all_dis_v1,3OXV7EAXLERYS2UP7MHHUBYU7IG361,4,3,3,4,3,44543,9/18/17 15:16,12023
A1RJ5MKFHLTA9T,caus_thomas_all_dis_v1,3570Y55XZPK15YGJ8KJTWW7WAXCYG2,2,0,0,8,9,37873,9/18/17 15:16,12024
A2WP3WEYA1SQCA,caus_thomas_all_dis_v1,3AQF3RZ558JT8EAIRHIJVKNRA8L6FD,4,2,2,3,1,2461,9/18/17 15:16,12025
A1FG4M4370KNFI,caus_thomas_all_dis_v1,31LM9EDVOLTHK1269OVLCT15Y4LNJZ,7,3,3,7,10,10752,9/18/17 15:17,12026
A1RJ5MKFHLTA9T,caus_thomas_all_dis_v1,3570Y55XZPK15YGJ8KJTWW7WAXCYG2,4,1,1,1,7,11181,9/18/17 15:17,12027
"A3ELPL91I2SVR4",caus_thomas_all_dis_v1,3JC6VJ2SABK2TJTWBIMMPDY0HXXA5O,3,1,1,3,4,18953,9/18/17 15:17,12028
AT5P2JKIUHFYP,caus_thomas_all_dis_v1,3L4PIM1GQTHSUOPXOVD5V0L3C6OYRZ,8,1,1,7,8,32004,9/18/17 15:17,12029
A1FG4M4370KNFI,caus_thomas_all_dis_v1,31LM9EDVOLTHK1269OVLCT15Y4LNJZ,7,4,4,9,4,17776,9/18/17 15:17,12030
A1RJ5MKFHLTA9T,caus_thomas_all_dis_v1,3570Y55XZPK15YGJ8KJTWW7WAXCYG2,5,2,2,7,5,9078,9/18/17 15:17,12031
"A3ELPL91I2SVR4",caus_thomas_all_dis_v1,3JC6VJ2SABK2TJTWBIMMPDY0HXXA5O,8,2,2,10,9,8645,9/18/17 15:17,12032
A36CZ0F88ELFWF,caus_thomas_all_dis_v1,3Q8GYXHFEP3QMYQUVWIDV8OOH0I5CL,3,0,0,9,4,30601,9/18/17 15:17,12033
"AQK6V5BZXED19",caus_thomas_all_dis_v1,3OXV7EAXLERYS2UP7MHHUBYU7IG361,4,4,4,6,7,32316,9/18/17 15:17,12034
A1RJ5MKFHLTA9T,caus_thomas_all_dis_v1,3570Y55XZPK15YGJ8KJTWW7WAXCYG2,2,3,3,6,2,9256,9/18/17 15:17,12035
"A3ELPL91I2SVR4",caus_thomas_all_dis_v1,3JC6VJ2SABK2TJTWBIMMPDY0HXXA5O,5,3,3,8,6,15232,9/18/17 15:17,12036
A1RJ5MKFHLTA9T,caus_thomas_all_dis_v1,3570Y55XZPK15YGJ8KJTWW7WAXCYG2,6,4,4,10,6,8122,9/18/17 15:17,12037
A36CZ0F88ELFWF,caus_thomas_all_dis_v1,3Q8GYXHFEP3QMYQUVWIDV8OOH0I5CL,4,1,1,3,9,16599,9/18/17 15:17,12038
AT5P2JKIUHFYP,caus_thomas_all_dis_v1,3L4PIM1GQTHSUOPXOVD5V0L3C6OYRZ,8,2,2,6,1,29199,9/18/17 15:17,12039
A2WP3WEYA1SQCA,caus_thomas_all_dis_v1,3AQF3RZ558JT8EAIRHIJVKNRA8L6FD,6,3,3,8,7,46856,9/18/17 15:17,12040
A36CZ0F88ELFWF,caus_thomas_all_dis_v1,3Q8GYXHFEP3QMYQUVWIDV8OOH0I5CL,4,2,2,1,2,5160,9/18/17 15:17,12041
"A3ELPL91I2SVR4",caus_thomas_all_dis_v1,3JC6VJ2SABK2TJTWBIMMPDY0HXXA5O,8,4,4,6,1,10816,9/18/17 15:17,12042
AT5P2JKIUHFYP,caus_thomas_all_dis_v1,3L4PIM1GQTHSUOPXOVD5V0L3C6OYRZ,8,3,3,1,7,7866,9/18/17 15:17,12043
A17LJ0O1QWBC9T,caus_thomas_all_dis_v1,32Q90QCQ1SM81FVBYASENL79Z2OKEC,7,0,0,9,1,35023,9/18/17 15:17,12044
A22I5RTLJTY3JZ,caus_thomas_all_dis_v1,3Q5ZZ9ZEVOGOAV0HEK28TMS5R9X58F,0,0,0,8,5,46820,9/18/17 15:17,12045
A36CZ0F88ELFWF,caus_thomas_all_dis_v1,3Q8GYXHFEP3QMYQUVWIDV8OOH0I5CL,4,3,3,5,6,10317,9/18/17 15:17,12046
AT5P2JKIUHFYP,caus_thomas_all_dis_v1,3L4PIM1GQTHSUOPXOVD5V0L3C6OYRZ,8,4,4,5,5,8878,9/18/17 15:18,12047
A36CZ0F88ELFWF,caus_thomas_all_dis_v1,3Q8GYXHFEP3QMYQUVWIDV8OOH0I5CL,5,4,4,2,3,7692,9/18/17 15:18,12048
"A2IFBLO7S1UYTZ",caus_thomas_all_dis_v1,3VELCLL3GKKY1S9LLB620OWA2X5F1O,7,0,0,9,7,19283,9/18/17 15:18,12049
A22I5RTLJTY3JZ,caus_thomas_all_dis_v1,3Q5ZZ9ZEVOGOAV0HEK28TMS5R9X58F,0,1,1,5,9,15612,9/18/17 15:18,12050
A17LJ0O1QWBC9T,caus_thomas_all_dis_v1,32Q90QCQ1SM81FVBYASENL79Z2OKEC,4,1,1,6,7,19990,9/18/17 15:18,12051
"A2IFBLO7S1UYTZ",caus_thomas_all_dis_v1,3VELCLL3GKKY1S9LLB620OWA2X5F1O,3,1,1,1,3,10638,9/18/17 15:18,12052
A22GVUGZ3FI2CY,caus_thomas_all_dis_v1,3U4J9857OECMZXC75P1FI8W2QLDB7Z,8,0,0,3,5,20774,9/18/17 15:18,12053
A22I5RTLJTY3JZ,caus_thomas_all_dis_v1,3Q5ZZ9ZEVOGOAV0HEK28TMS5R9X58F,0,2,2,3,10,12553,9/18/17 15:18,12054
A1S88VQY8G8CNC,caus_thomas_all_dis_v1,3OS4RQUCR9GZEQRDN8ZR609JO9WFB7,8,0,0,4,9,42792,9/18/17 15:18,12055
A22GVUGZ3FI2CY,caus_thomas_all_dis_v1,3U4J9857OECMZXC75P1FI8W2QLDB7Z,8,1,1,6,3,8084,9/18/17 15:18,12056
A17LJ0O1QWBC9T,caus_thomas_all_dis_v1,32Q90QCQ1SM81FVBYASENL79Z2OKEC,3,2,2,1,2,19305,9/18/17 15:18,12057
A22I5RTLJTY3JZ,caus_thomas_all_dis_v1,3Q5ZZ9ZEVOGOAV0HEK28TMS5R9X58F,0,3,3,7,4,11997,9/18/17 15:18,12058
A2WP3WEYA1SQCA,caus_thomas_all_dis_v1,3AQF3RZ558JT8EAIRHIJVKNRA8L6FD,6,4,4,10,10,54694,9/18/17 15:18,12059
A22I5RTLJTY3JZ,caus_thomas_all_dis_v1,3Q5ZZ9ZEVOGOAV0HEK28TMS5R9X58F,0,4,4,4,3,4435,9/18/17 15:18,12060
"A2IFBLO7S1UYTZ",caus_thomas_all_dis_v1,3VELCLL3GKKY1S9LLB620OWA2X5F1O,4,2,2,2,1,21900,9/18/17 15:18,12061
A22GVUGZ3FI2CY,caus_thomas_all_dis_v1,3U4J9857OECMZXC75P1FI8W2QLDB7Z,8,2,2,1,8,9975,9/18/17 15:18,12062
A17LJ0O1QWBC9T,caus_thomas_all_dis_v1,32Q90QCQ1SM81FVBYASENL79Z2OKEC,3,3,3,4,3,14403,9/18/17 15:18,12063
A22GVUGZ3FI2CY,caus_thomas_all_dis_v1,3U4J9857OECMZXC75P1FI8W2QLDB7Z,8,3,3,7,1,9063,9/18/17 15:18,12064
AK7FDS2KRJZLA,caus_thomas_all_dis_v1,3DQQ64TANGM3T6EIW2RS58080G0PWZ,4,0,0,3,4,8656,9/18/17 15:18,12065
"A2IFBLO7S1UYTZ",caus_thomas_all_dis_v1,3VELCLL3GKKY1S9LLB620OWA2X5F1O,3,3,3,3,8,9497,9/18/17 15:18,12066
ABAXK1YPX1J71,caus_thomas_all_dis_v1,3I3WADAZ9Q5RVNNXL1R4Q8I56E15OI,8,0,0,8,2,50685,9/18/17 15:18,12067
A22GVUGZ3FI2CY,caus_thomas_all_dis_v1,3U4J9857OECMZXC75P1FI8W2QLDB7Z,8,4,4,9,7,2583,9/18/17 15:19,12068
A1S88VQY8G8CNC,caus_thomas_all_dis_v1,3OS4RQUCR9GZEQRDN8ZR609JO9WFB7,8,1,1,2,3,29312,9/18/17 15:19,12069
AK7FDS2KRJZLA,caus_thomas_all_dis_v1,3DQQ64TANGM3T6EIW2RS58080G0PWZ,4,1,1,2,2,4679,9/18/17 15:19,12070
AK7FDS2KRJZLA,caus_thomas_all_dis_v1,3DQQ64TANGM3T6EIW2RS58080G0PWZ,6,2,2,8,1,4567,9/18/17 15:19,12071
A17LJ0O1QWBC9T,caus_thomas_all_dis_v1,32Q90QCQ1SM81FVBYASENL79Z2OKEC,2,4,4,3,10,19987,9/18/17 15:19,12072
A1EEEC7VFCAV2V,caus_thomas_all_dis_v1,3S3AMIZX3U6LQB5NA20WTKCGUHGDC1,8,0,0,9,10,45054,9/18/17 15:19,12073
AK7FDS2KRJZLA,caus_thomas_all_dis_v1,3DQQ64TANGM3T6EIW2RS58080G0PWZ,4,3,3,5,6,4783,9/18/17 15:19,12074
A1S88VQY8G8CNC,caus_thomas_all_dis_v1,3OS4RQUCR9GZEQRDN8ZR609JO9WFB7,8,2,2,1,4,12511,9/18/17 15:19,12075
AK7FDS2KRJZLA,caus_thomas_all_dis_v1,3DQQ64TANGM3T6EIW2RS58080G0PWZ,7,4,4,10,7,4698,9/18/17 15:19,12076
"A2IFBLO7S1UYTZ",caus_thomas_all_dis_v1,3VELCLL3GKKY1S9LLB620OWA2X5F1O,8,4,4,6,9,25406,9/18/17 15:19,12077
A1S88VQY8G8CNC,caus_thomas_all_dis_v1,3OS4RQUCR9GZEQRDN8ZR609JO9WFB7,8,3,3,3,7,10015,9/18/17 15:19,12078
"A1V06SPQF8E3DA",caus_thomas_all_dis_v1,3OB0CAO74HQF5UBUSQ1BHWJXPXRHYM,6,0,0,9,6,60093,9/18/17 15:19,12079
A1S88VQY8G8CNC,caus_thomas_all_dis_v1,3OS4RQUCR9GZEQRDN8ZR609JO9WFB7,8,4,4,10,8,7191,9/18/17 15:19,12080
ABAXK1YPX1J71,caus_thomas_all_dis_v1,3I3WADAZ9Q5RVNNXL1R4Q8I56E15OI,8,1,1,7,4,39170,9/18/17 15:19,12081
A3BJTC39BU7R4V,caus_thomas_all_dis_v1,33IZTU6J812FVYZ0YOR82WJQW2BXSE,7,0,0,8,2,45877,9/18/17 15:19,12082
A1EEEC7VFCAV2V,caus_thomas_all_dis_v1,3S3AMIZX3U6LQB5NA20WTKCGUHGDC1,8,1,1,4,2,34195,9/18/17 15:19,12083
"A1V06SPQF8E3DA",caus_thomas_all_dis_v1,3OB0CAO74HQF5UBUSQ1BHWJXPXRHYM,4,1,1,3,3,20061,9/18/17 15:19,12084
A3BJTC39BU7R4V,caus_thomas_all_dis_v1,33IZTU6J812FVYZ0YOR82WJQW2BXSE,7,1,1,9,8,10673,9/18/17 15:19,12085
ABAXK1YPX1J71,caus_thomas_all_dis_v1,3I3WADAZ9Q5RVNNXL1R4Q8I56E15OI,8,2,2,3,5,16904,9/18/17 15:19,12086
A249M2F9FFNIK2,caus_thomas_all_dis_v1,3COPXFW7XBDCY6K17O8PHX6DD9SKPZ,8,0,0,10,7,33791,9/18/17 15:20,12087
A2EDLO94MV1BEF,caus_thomas_all_dis_v1,3M81GAB8A0KW5FHM1OALIZDXVB5QBC,6,0,0,9,4,68363,9/18/17 15:20,12088
"A1V06SPQF8E3DA",caus_thomas_all_dis_v1,3OB0CAO74HQF5UBUSQ1BHWJXPXRHYM,6,2,2,8,4,9211,9/18/17 15:20,12089
A1EEEC7VFCAV2V,caus_thomas_all_dis_v1,3S3AMIZX3U6LQB5NA20WTKCGUHGDC1,8,2,2,6,1,14816,9/18/17 15:20,12090
A3BJTC39BU7R4V,caus_thomas_all_dis_v1,33IZTU6J812FVYZ0YOR82WJQW2BXSE,0,2,2,1,9,9287,9/18/17 15:20,12091
"A1V06SPQF8E3DA",caus_thomas_all_dis_v1,3OB0CAO74HQF5UBUSQ1BHWJXPXRHYM,4,3,3,7,5,8797,9/18/17 15:20,12092
ABAXK1YPX1J71,caus_thomas_all_dis_v1,3I3WADAZ9Q5RVNNXL1R4Q8I56E15OI,8,3,3,5,9,15818,9/18/17 15:20,12093
A2EDLO94MV1BEF,caus_thomas_all_dis_v1,3M81GAB8A0KW5FHM1OALIZDXVB5QBC,5,1,1,3,10,17283,9/18/17 15:20,12094
"A1V06SPQF8E3DA",caus_thomas_all_dis_v1,3OB0CAO74HQF5UBUSQ1BHWJXPXRHYM,3,4,4,1,7,7875,9/18/17 15:20,12095
A3BJTC39BU7R4V,caus_thomas_all_dis_v1,33IZTU6J812FVYZ0YOR82WJQW2BXSE,2,3,3,10,1,14301,9/18/17 15:20,12096
A1EEEC7VFCAV2V,caus_thomas_all_dis_v1,3S3AMIZX3U6LQB5NA20WTKCGUHGDC1,8,3,3,7,5,17825,9/18/17 15:20,12097
ABAXK1YPX1J71,caus_thomas_all_dis_v1,3I3WADAZ9Q5RVNNXL1R4Q8I56E15OI,8,4,4,6,1,14087,9/18/17 15:20,12098
A249M2F9FFNIK2,caus_thomas_all_dis_v1,3COPXFW7XBDCY6K17O8PHX6DD9SKPZ,8,1,1,4,5,27325,9/18/17 15:20,12099
A3BJTC39BU7R4V,caus_thomas_all_dis_v1,33IZTU6J812FVYZ0YOR82WJQW2BXSE,4,4,4,6,4,7281,9/18/17 15:20,12100
A2EDLO94MV1BEF,caus_thomas_all_dis_v1,3M81GAB8A0KW5FHM1OALIZDXVB5QBC,5,2,2,7,1,12587,9/18/17 15:20,12101
A1EEEC7VFCAV2V,caus_thomas_all_dis_v1,3S3AMIZX3U6LQB5NA20WTKCGUHGDC1,8,4,4,2,9,13521,9/18/17 15:20,12102
A249M2F9FFNIK2,caus_thomas_all_dis_v1,3COPXFW7XBDCY6K17O8PHX6DD9SKPZ,8,2,2,6,3,13044,9/18/17 15:20,12103
A1640H4RXH8NZE,caus_thomas_all_dis_v1,3EFVCAY5L3AWHUF23M62UWBA99NJ88,7,0,0,10,2,55761,9/18/17 15:20,12104
A249M2F9FFNIK2,caus_thomas_all_dis_v1,3COPXFW7XBDCY6K17O8PHX6DD9SKPZ,8,3,3,2,2,15028,9/18/17 15:20,12105
A19S4K4EM64RHD,caus_thomas_all_dis_v1,34YB12FSQYP1BHR5PHVI21KP1N0GMW,8,0,0,6,5,34454,9/18/17 15:21,12106
A1640H4RXH8NZE,caus_thomas_all_dis_v1,3EFVCAY5L3AWHUF23M62UWBA99NJ88,7,1,1,9,3,10507,9/18/17 15:21,12107
A2EDLO94MV1BEF,caus_thomas_all_dis_v1,3M81GAB8A0KW5FHM1OALIZDXVB5QBC,5,3,3,8,6,30452,9/18/17 15:21,12108
A249M2F9FFNIK2,caus_thomas_all_dis_v1,3COPXFW7XBDCY6K17O8PHX6DD9SKPZ,8,4,4,9,9,11070,9/18/17 15:21,12109
A1640H4RXH8NZE,caus_thomas_all_dis_v1,3EFVCAY5L3AWHUF23M62UWBA99NJ88,6,2,2,5,1,9164,9/18/17 15:21,12110
A19S4K4EM64RHD,caus_thomas_all_dis_v1,34YB12FSQYP1BHR5PHVI21KP1N0GMW,8,1,1,1,7,14405,9/18/17 15:21,12111
A2EDLO94MV1BEF,caus_thomas_all_dis_v1,3M81GAB8A0KW5FHM1OALIZDXVB5QBC,5,4,4,5,3,14819,9/18/17 15:21,12112
A115DQQHZP2HSB,caus_thomas_all_dis_v1,3P4RDNWND57P60RFC8IT7L5OC6UIJJ,5,0,0,4,1,4183,9/18/17 15:21,12113
A19S4K4EM64RHD,caus_thomas_all_dis_v1,34YB12FSQYP1BHR5PHVI21KP1N0GMW,8,2,2,5,3,14761,9/18/17 15:21,12114
A115DQQHZP2HSB,caus_thomas_all_dis_v1,3P4RDNWND57P60RFC8IT7L5OC6UIJJ,6,1,1,6,6,2959,9/18/17 15:21,12115
A12YGHUPJN155L,caus_thomas_all_dis_v1,3X0H8UUIT1P06YUAOJVM0D5JN08SWJ,8,0,0,7,2,68591,9/18/17 15:21,12116
A1640H4RXH8NZE,caus_thomas_all_dis_v1,3EFVCAY5L3AWHUF23M62UWBA99NJ88,6,3,3,6,8,21664,9/18/17 15:21,12117
A115DQQHZP2HSB,caus_thomas_all_dis_v1,3P4RDNWND57P60RFC8IT7L5OC6UIJJ,6,2,2,7,2,3216,9/18/17 15:21,12118
A19S4K4EM64RHD,caus_thomas_all_dis_v1,34YB12FSQYP1BHR5PHVI21KP1N0GMW,8,3,3,10,4,7367,9/18/17 15:21,12119
AB09IQ95YA8RJ,caus_thomas_all_dis_v1,3R6P78PK7KC5OCHPYEWUOFFHVVTGTU,8,0,0,3,8,43079,9/18/17 15:21,12120
A115DQQHZP2HSB,caus_thomas_all_dis_v1,3P4RDNWND57P60RFC8IT7L5OC6UIJJ,4,3,3,5,8,2554,9/18/17 15:21,12121
A1640H4RXH8NZE,caus_thomas_all_dis_v1,3EFVCAY5L3AWHUF23M62UWBA99NJ88,5,4,4,7,10,8306,9/18/17 15:21,12122
A115DQQHZP2HSB,caus_thomas_all_dis_v1,3P4RDNWND57P60RFC8IT7L5OC6UIJJ,7,4,4,8,4,3290,9/18/17 15:21,12123
A797UM4MBMLMK,caus_thomas_all_dis_v1,3EJPLAJKEMHZDV1ISTCQYC39MDFZ6U,2,0,0,2,7,21939,9/18/17 15:21,12124
A19S4K4EM64RHD,caus_thomas_all_dis_v1,34YB12FSQYP1BHR5PHVI21KP1N0GMW,8,4,4,9,10,7091,9/18/17 15:21,12125
AB09IQ95YA8RJ,caus_thomas_all_dis_v1,3R6P78PK7KC5OCHPYEWUOFFHVVTGTU,8,1,1,10,1,12609,9/18/17 15:21,12126
A797UM4MBMLMK,caus_thomas_all_dis_v1,3EJPLAJKEMHZDV1ISTCQYC39MDFZ6U,3,1,1,9,4,11418,9/18/17 15:22,12127
AB09IQ95YA8RJ,caus_thomas_all_dis_v1,3R6P78PK7KC5OCHPYEWUOFFHVVTGTU,8,2,2,2,3,10434,9/18/17 15:22,12128
A797UM4MBMLMK,caus_thomas_all_dis_v1,3EJPLAJKEMHZDV1ISTCQYC39MDFZ6U,2,2,2,8,1,7812,9/18/17 15:22,12129
A797UM4MBMLMK,caus_thomas_all_dis_v1,3EJPLAJKEMHZDV1ISTCQYC39MDFZ6U,3,3,3,3,2,5669,9/18/17 15:22,12130
AB09IQ95YA8RJ,caus_thomas_all_dis_v1,3R6P78PK7KC5OCHPYEWUOFFHVVTGTU,8,3,3,4,7,8719,9/18/17 15:22,12131
A797UM4MBMLMK,caus_thomas_all_dis_v1,3EJPLAJKEMHZDV1ISTCQYC39MDFZ6U,5,4,4,6,10,6524,9/18/17 15:22,12132
AB09IQ95YA8RJ,caus_thomas_all_dis_v1,3R6P78PK7KC5OCHPYEWUOFFHVVTGTU,8,4,4,9,9,8423,9/18/17 15:22,12133
A12YGHUPJN155L,caus_thomas_all_dis_v1,3X0H8UUIT1P06YUAOJVM0D5JN08SWJ,8,1,1,4,8,53654,9/18/17 15:22,12134
A55I1XM8UH9XJ,caus_thomas_all_dis_v1,3ND9UOO81K3D2LZK4AYLORROV60LWY,7,0,0,9,7,39922,9/18/17 15:22,12135
A55I1XM8UH9XJ,caus_thomas_all_dis_v1,3ND9UOO81K3D2LZK4AYLORROV60LWY,7,1,1,3,9,16161,9/18/17 15:22,12136
A12YGHUPJN155L,caus_thomas_all_dis_v1,3X0H8UUIT1P06YUAOJVM0D5JN08SWJ,8,2,2,9,3,16498,9/18/17 15:22,12137
