subject,rating,trial_ind,green_prob,blue_prob,rt,stamp,,,,,,
858,6,1,1,7,151927,9/15/17 16:11,,,,,,
858,4,2,6,4,15612,9/15/17 16:11,,,,,,
858,6,3,4,5,10169,9/15/17 16:11,,,,,,
858,5,4,7,2,12598,9/15/17 16:12,,,,,,
859,4,0,2,7,34767,9/15/17 13:36,,,,,,
859,4,1,3,3,12051,9/15/17 13:36,,,,,,
859,4,2,1,4,12989,9/15/17 13:36,,,,,,
859,4,3,4,1,10482,9/15/17 13:36,,,,,,
859,0,4,10,10,9048,9/15/17 13:36,,,,,,
860,0,0,8,3,35637,9/15/17 16:40,,,,,,
860,0,1,3,1,36675,9/15/17 16:40,,,,,,
860,0,2,9,8,21654,9/15/17 16:41,,,,,,
860,0,3,4,2,22912,9/15/17 16:41,,,,,,
860,0,4,5,5,18738,9/15/17 16:41,,,,,,
861,2,0,9,6,35111,9/15/17 14:22,,,,,,
861,7,1,1,7,23532,9/15/17 14:22,,,,,,
861,4,2,3,4,15996,9/15/17 14:22,,,,,,
861,2,3,7,3,16286,9/15/17 14:23,,,,,,
861,8,4,2,10,11933,9/15/17 14:23,,,,,,
862,1,0,4,1,57081,9/15/17 17:24,,,,,,
863,0,0,3,7,37267,9/15/17 17:31,,,,,,
863,0,1,7,6,16954,9/15/17 17:31,,,,,,
863,0,2,9,5,11744,9/15/17 17:31,,,,,,
863,0,3,10,8,8574,9/15/17 17:31,,,,,,
863,0,4,5,2,8196,9/15/17 17:32,,,,,,
864,4,0,9,9,53758,9/15/17 14:20,,,,,,
864,4,1,1,5,24761,9/15/17 14:20,,,,,,
864,4,2,2,4,19878,9/15/17 14:21,,,,,,
864,4,3,5,6,15455,9/15/17 14:21,,,,,,
864,4,4,10,8,15184,9/15/17 14:21,,,,,,
865,0,0,9,8,34439,9/15/17 14:35,,,,,,
865,0,1,8,7,19799,9/15/17 14:35,,,,,,
865,0,2,3,9,15596,9/15/17 14:35,,,,,,
865,0,3,7,4,13426,9/15/17 14:36,,,,,,
865,0,4,5,5,8578,9/15/17 14:36,,,,,,
866,5,0,4,7,82456,9/15/17 15:49,,,,,,
866,2,1,1,5,11001,9/15/17 15:50,,,,,,
866,7,2,9,3,5407,9/15/17 15:50,,,,,,
866,5,3,2,1,10435,9/15/17 15:50,,,,,,
866,6,4,5,2,51193,9/15/17 15:51,,,,,,
867,6,0,5,5,34422,9/15/17 15:48,,,,,,
867,6,1,2,7,17438,9/15/17 15:49,,,,,,
867,0,2,10,1,5092,9/15/17 15:49,,,,,,
867,4,3,9,10,9947,9/15/17 15:49,,,,,,
867,4,4,4,8,5171,9/15/17 15:49,,,,,,
868,5,0,5,7,67591,9/15/17 16:26,,,,,,
868,6,1,4,8,32836,9/15/17 16:26,,,,,,
868,6,2,1,2,15660,9/15/17 16:26,,,,,,
868,4,3,8,6,13663,9/15/17 16:27,,,,,,
868,2,4,9,4,11081,9/15/17 16:27,,,,,,
869,4,0,7,10,39506,9/15/17 16:30,,,,,,
869,4,1,3,1,13976,9/15/17 16:30,,,,,,
869,4,2,1,5,10449,9/15/17 16:30,,,,,,
869,4,3,2,3,9510,9/15/17 16:31,,,,,,
869,4,4,9,4,8742,9/15/17 16:31,,,,,,
870,7,0,9,10,27159,9/15/17 14:32,,,,,,
870,1,1,6,7,27483,9/15/17 14:33,,,,,,
870,1,2,4,5,14627,9/15/17 14:33,,,,,,
870,1,3,1,3,12280,9/15/17 14:33,,,,,,
870,1,4,2,2,14642,9/15/17 14:34,,,,,,
871,8,0,1,10,49482,9/15/17 15:00,,,,,,
871,5,1,3,5,20943,9/15/17 15:00,,,,,,
871,3,2,5,3,7175,9/15/17 15:00,,,,,,
871,5,3,2,4,10857,9/15/17 15:01,,,,,,
871,3,4,4,2,11565,9/15/17 15:01,,,,,,
872,0,0,10,1,37573,9/15/17 14:37,,,,,,
872,0,1,7,6,17788,9/15/17 14:37,,,,,,
872,6,2,4,9,22201,9/15/17 14:38,,,,,,
872,8,3,9,10,19761,9/15/17 14:38,,,,,,
872,4,4,5,4,10243,9/15/17 14:38,,,,,,
873,2,0,2,5,38101,9/15/17 16:25,,,,,,
873,1,1,9,6,21166,9/15/17 16:25,,,,,,
873,0,2,10,9,10599,9/15/17 16:25,,,,,,
873,4,3,4,3,22026,9/15/17 16:26,,,,,,
873,2,4,6,4,14024,9/15/17 16:26,,,,,,
874,6,0,10,4,24777,9/15/17 13:49,,,,,,
874,1,1,1,1,11817,9/15/17 13:49,,,,,,
874,2,2,2,7,9364,9/15/17 13:50,,,,,,
874,6,3,7,6,11146,9/15/17 13:50,,,,,,
874,3,4,3,9,7629,9/15/17 13:50,,,,,,
875,0,0,10,8,53906,9/15/17 17:03,,,,,,
875,4,1,7,5,24193,9/15/17 17:03,,,,,,
875,2,2,8,1,15012,9/15/17 17:04,,,,,,
875,5,3,3,6,13354,9/15/17 17:04,,,,,,
875,4,4,6,4,18216,9/15/17 17:04,,,,,,
876,6,0,1,6,74274,9/15/17 14:39,,,,,,
876,2,1,9,7,45687,9/15/17 14:39,,,,,,
876,4,2,6,5,11408,9/15/17 14:40,,,,,,
876,7,3,2,9,17844,9/15/17 14:40,,,,,,
876,1,4,8,1,48408,9/15/17 14:41,,,,,,
877,0,0,8,8,50489,9/15/17 14:18,,,,,,
877,5,1,2,3,30939,9/15/17 14:18,,,,,,
877,2,2,5,1,27764,9/15/17 14:19,,,,,,
877,6,3,7,7,16379,9/15/17 14:19,,,,,,
877,4,4,4,4,11905,9/15/17 14:19,,,,,,
878,2,0,1,1,30858,9/15/17 17:05,,,,,,
878,3,1,2,5,43972,9/15/17 17:06,,,,,,
878,0,2,10,7,12629,9/15/17 17:06,,,,,,
878,2,3,3,8,10077,9/15/17 17:06,,,,,,
878,1,4,5,3,10159,9/15/17 17:06,,,,,,
879,4,0,1,2,56365,9/15/17 16:28,,,,,,
879,4,1,3,6,23298,9/15/17 16:29,,,,,,
879,4,2,6,8,15514,9/15/17 16:29,,,,,,
879,8,3,8,10,21107,9/15/17 16:29,,,,,,
879,4,4,7,7,13341,9/15/17 16:30,,,,,,
880,7,0,2,5,102241,9/15/17 15:52,,,,,,
880,4,1,7,9,34796,9/15/17 15:53,,,,,,
880,7,2,1,3,15996,9/15/17 15:53,,,,,,
880,5,3,4,7,19190,9/15/17 15:53,,,,,,
880,2,4,8,10,16284,9/15/17 15:54,,,,,,
881,0,0,8,5,41245,9/15/17 14:45,,,,,,
881,6,1,5,6,17168,9/15/17 14:46,,,,,,
881,0,2,6,2,19161,9/15/17 14:46,,,,,,
881,8,3,2,4,8567,9/15/17 14:46,,,,,,
881,4,4,4,8,9450,9/15/17 14:46,,,,,,
882,6,0,7,6,42819,9/15/17 17:23,,,,,,
882,3,1,4,3,22430,9/15/17 17:23,,,,,,
882,1,2,2,1,10882,9/15/17 17:23,,,,,,
882,7,3,9,4,10167,9/15/17 17:24,,,,,,
882,0,4,1,10,13636,9/15/17 17:24,,,,,,
883,5,0,3,2,59116,9/15/17 15:39,,,,,,
883,5,1,4,6,31342,9/15/17 15:39,,,,,,
883,3,2,10,3,14932,9/15/17 15:40,,,,,,
883,5,3,7,4,18317,9/15/17 15:40,,,,,,
883,3,4,6,10,14607,9/15/17 15:40,,,,,,
884,3,0,10,6,33143,9/15/17 14:07,,,,,,
884,1,1,9,3,19290,9/15/17 14:07,,,,,,
884,7,2,3,10,30905,9/15/17 14:08,,,,,,
884,4,3,6,9,9275,9/15/17 14:08,,,,,,
884,3,4,5,7,7716,9/15/17 14:08,,,,,,
885,8,0,8,10,30307,9/15/17 14:25,,,,,,
885,4,1,2,8,21777,9/15/17 14:25,,,,,,
885,2,2,7,7,22738,9/15/17 14:26,,,,,,
885,7,3,5,9,14021,9/15/17 14:26,,,,,,
885,1,4,4,3,14383,9/15/17 14:26,,,,,,
886,0,0,9,4,46394,9/15/17 17:01,,,,,,
886,0,1,7,7,28559,9/15/17 17:01,,,,,,
886,0,2,6,1,13271,9/15/17 17:01,,,,,,
886,0,3,8,5,5974,9/15/17 17:02,,,,,,
886,0,4,3,6,5736,9/15/17 17:02,,,,,,
887,7,0,4,4,39564,9/15/17 13:50,,,,,,
887,7,1,6,5,28219,9/15/17 13:51,,,,,,
887,8,2,8,6,14789,9/15/17 13:51,,,,,,
887,7,3,5,3,11549,9/15/17 13:51,,,,,,
887,2,4,10,8,13278,9/15/17 13:52,,,,,,
888,3,0,4,2,54389,9/15/17 13:52,,,,,,
888,1,1,9,1,1480124,9/15/17 14:16,,,,,,
888,3,2,7,5,11763,9/15/17 14:16,,,,,,
888,7,3,2,8,7254,9/15/17 14:17,,,,,,
888,8,4,1,3,8208,9/15/17 14:17,,,,,,
889,0,0,2,9,57012,9/15/17 13:45,,,,,,
889,0,1,5,1,23227,9/15/17 13:45,,,,,,
889,0,2,4,8,22738,9/15/17 13:46,,,,,,
889,0,3,6,2,12432,9/15/17 13:46,,,,,,
889,0,4,3,3,11523,9/15/17 13:46,,,,,,
890,6,0,9,8,85569,9/15/17 17:36,,,,,,
890,7,1,4,9,46218,9/15/17 17:37,,,,,,
890,6,2,5,4,21150,9/15/17 17:37,,,,,,
890,6,3,1,2,17565,9/15/17 17:37,,,,,,
890,7,4,3,6,15652,9/15/17 17:38,,,,,,
891,4,0,7,7,24644,9/15/17 16:15,,,,,,
891,6,1,1,6,14578,9/15/17 16:16,,,,,,
891,0,2,10,5,10999,9/15/17 16:16,,,,,,
891,5,3,3,3,7613,9/15/17 16:16,,,,,,
891,8,4,9,10,8342,9/15/17 16:16,,,,,,
892,4,0,3,8,12169,9/15/17 13:59,,,,,,
892,4,1,1,2,7632,9/15/17 13:59,,,,,,
892,4,2,9,7,7339,9/15/17 14:00,,,,,,
892,4,3,5,1,3525,9/15/17 14:00,,,,,,
892,4,4,8,3,4315,9/15/17 14:00,,,,,,
893,5,0,3,4,79829,9/15/17 13:48,,,,,,
893,6,1,5,3,42364,9/15/17 13:49,,,,,,
893,7,2,6,6,25578,9/15/17 13:50,,,,,,
893,4,3,1,1,25673,9/15/17 13:50,,,,,,
893,2,4,2,10,20294,9/15/17 13:50,,,,,,
894,8,0,5,1,40382,9/15/17 16:23,,,,,,
894,8,1,7,9,14624,9/15/17 16:24,,,,,,
894,8,2,6,2,11161,9/15/17 16:24,,,,,,
894,8,3,8,3,8361,9/15/17 16:24,,,,,,
894,8,4,4,4,8293,9/15/17 16:24,,,,,,
895,8,0,6,6,27397,9/15/17 14:26,,,,,,
895,4,1,2,4,12342,9/15/17 14:26,,,,,,
895,4,2,7,7,9923,9/15/17 14:26,,,,,,
895,4,3,1,3,11118,9/15/17 14:26,,,,,,
895,4,4,10,1,4893,9/15/17 14:26,,,,,,
896,8,0,5,3,105175,9/15/17 15:11,,,,,,
896,8,1,2,1,10820,9/15/17 15:11,,,,,,
896,8,2,7,8,6367,9/15/17 15:11,,,,,,
896,8,3,4,6,3677,9/15/17 15:11,,,,,,
896,8,4,9,9,13519,9/15/17 15:11,,,,,,
897,1,0,7,3,66922,9/15/17 16:18,,,,,,
897,2,1,2,7,33452,9/15/17 16:18,,,,,,
897,2,2,3,6,14113,9/15/17 16:19,,,,,,
897,4,3,1,8,16295,9/15/17 16:19,,,,,,
897,1,4,8,2,10249,9/15/17 16:19,,,,,,
898,4,0,9,8,88183,9/15/17 16:10,,,,,,
898,8,1,6,9,29351,9/15/17 16:10,,,,,,
898,8,2,3,7,12700,9/15/17 16:10,,,,,,
898,8,3,4,10,21747,9/15/17 16:11,,,,,,
898,8,4,7,5,28805,9/15/17 16:11,,,,,,
899,3,0,7,3,27636,9/15/17 13:47,,,,,,
899,3,1,4,8,18042,9/15/17 13:48,,,,,,
899,3,2,2,7,14820,9/15/17 13:48,,,,,,
899,3,3,5,2,14796,9/15/17 13:48,,,,,,
899,3,4,3,6,12331,9/15/17 13:48,,,,,,
900,4,0,9,10,27158,9/15/17 15:51,,,,,,
900,7,1,2,6,17762,9/15/17 15:51,,,,,,
900,5,2,3,1,11855,9/15/17 15:51,,,,,,
900,7,3,5,2,9767,9/15/17 15:51,,,,,,
900,0,4,10,3,10941,9/15/17 15:52,,,,,,
901,6,0,8,5,46940,9/15/17 14:17,,,,,,
901,1,1,2,9,18124,9/15/17 14:18,,,,,,
901,4,2,5,2,14269,9/15/17 14:18,,,,,,
901,5,3,7,1,15229,9/15/17 14:18,,,,,,
901,8,4,4,10,15379,9/15/17 14:18,,,,,,
902,5,0,8,9,30228,9/15/17 16:51,,,,,,
902,5,1,2,1,25367,9/15/17 16:52,,,,,,
902,5,2,7,8,10676,9/15/17 16:52,,,,,,
902,5,3,6,3,10894,9/15/17 16:52,,,,,,
902,5,4,9,7,9048,9/15/17 16:52,,,,,,
903,8,0,3,10,48401,9/15/17 17:19,,,,,,
903,5,1,6,8,28811,9/15/17 17:20,,,,,,
903,6,2,2,6,21122,9/15/17 17:20,,,,,,
903,3,3,5,3,24590,9/15/17 17:21,,,,,,
903,6,4,4,9,18523,9/15/17 17:21,,,,,,
904,0,0,9,5,36899,9/15/17 14:31,,,,,,
904,8,1,1,6,27631,9/15/17 14:31,,,,,,
904,0,2,4,1,21258,9/15/17 14:32,,,,,,
904,0,3,10,4,17891,9/15/17 14:32,,,,,,
904,8,4,6,7,28338,9/15/17 14:32,,,,,,
905,4,0,10,7,39208,9/15/17 14:00,,,,,,
905,1,1,2,9,6285,9/15/17 14:00,,,,,,
905,6,2,5,2,2440,9/15/17 14:00,,,,,,
905,3,3,9,5,2431,9/15/17 14:00,,,,,,
905,4,4,8,6,3579,9/15/17 14:01,,,,,,
906,4,0,4,2,35762,9/15/17 14:39,,,,,,
906,8,1,1,10,13187,9/15/17 14:39,,,,,,
906,4,2,5,5,4708,9/15/17 14:39,,,,,,
906,6,3,7,4,18706,9/15/17 14:39,,,,,,
906,6,4,8,8,9437,9/15/17 14:39,,,,,,
907,0,0,2,8,155953,9/15/17 13:57,,,,,,
907,0,1,10,4,27562,9/15/17 13:57,,,,,,
907,0,2,1,7,11396,9/15/17 13:58,,,,,,
907,0,3,8,9,12056,9/15/17 13:58,,,,,,
907,0,4,4,5,14281,9/15/17 13:58,,,,,,
908,6,0,4,7,48177,9/15/17 15:41,,,,,,
908,4,1,9,9,17576,9/15/17 15:42,,,,,,
908,5,2,5,5,24831,9/15/17 15:42,,,,,,
908,7,3,1,1,14627,9/15/17 15:42,,,,,,
908,6,4,3,10,9484,9/15/17 15:42,,,,,,
909,8,0,9,10,31690,9/15/17 17:03,,,,,,
909,7,1,2,7,23416,9/15/17 17:04,,,,,,
909,2,2,7,2,15504,9/15/17 17:04,,,,,,
909,7,3,5,8,11457,9/15/17 17:04,,,,,,
909,0,4,10,1,11467,9/15/17 17:05,,,,,,
910,8,0,7,10,40212,9/15/17 16:45,,,,,,
910,4,1,3,4,25106,9/15/17 16:45,,,,,,
910,7,2,2,6,16084,9/15/17 16:46,,,,,,
910,6,3,6,8,18046,9/15/17 16:46,,,,,,
910,5,4,8,5,13214,9/15/17 16:46,,,,,,
911,3,0,4,7,34534,9/15/17 16:14,,,,,,
911,2,1,9,4,18551,9/15/17 16:14,,,,,,
911,2,2,7,1,10683,9/15/17 16:15,,,,,,
911,3,3,5,8,23099,9/15/17 16:15,,,,,,
911,4,4,2,3,13495,9/15/17 16:15,,,,,,
912,1,0,9,2,18206,9/15/17 15:07,,,,,,
912,8,1,2,9,15761,9/15/17 15:08,,,,,,
912,2,2,3,3,7429,9/15/17 15:08,,,,,,
912,4,3,4,8,8509,9/15/17 15:08,,,,,,
912,0,4,10,10,6555,9/15/17 15:08,,,,,,
913,4,0,5,10,50533,9/15/17 14:44,,,,,,
913,6,1,7,2,27769,9/15/17 14:44,,,,,,
913,6,2,8,4,23196,9/15/17 14:45,,,,,,
913,6,3,2,9,12923,9/15/17 14:45,,,,,,
913,6,4,4,6,10643,9/15/17 14:45,,,,,,
914,5,0,3,8,33965,9/15/17 15:03,,,,,,
914,5,1,8,10,13755,9/15/17 15:03,,,,,,
914,5,2,9,9,11500,9/15/17 15:04,,,,,,
914,5,3,2,6,12497,9/15/17 15:04,,,,,,
914,5,4,6,4,8469,9/15/17 15:04,,,,,,
915,5,0,5,6,71441,9/15/17 14:16,,,,,,
915,6,1,1,1,21431,9/15/17 14:16,,,,,,
915,5,2,6,8,9794,9/15/17 14:17,,,,,,
915,0,3,9,2,11218,9/15/17 14:17,,,,,,
915,6,4,2,7,7698,9/15/17 14:17,,,,,,
916,7,0,9,3,51059,9/15/17 14:12,,,,,,
916,2,1,4,8,20282,9/15/17 14:12,,,,,,
916,6,2,8,5,9423,9/15/17 14:12,,,,,,
916,8,3,10,4,9246,9/15/17 14:12,,,,,,
916,3,4,5,6,12098,9/15/17 14:12,,,,,,
917,8,0,9,8,23254,9/15/17 14:58,,,,,,
917,8,1,2,1,24954,9/15/17 14:59,,,,,,
917,8,2,5,5,13187,9/15/17 14:59,,,,,,
917,0,3,10,6,17873,9/15/17 14:59,,,,,,
917,8,4,4,3,12258,9/15/17 14:59,,,,,,
918,3,0,9,9,30076,9/15/17 15:30,,,,,,
918,5,1,1,10,19578,9/15/17 15:30,,,,,,
918,2,2,3,3,20177,9/15/17 15:30,,,,,,
918,0,3,10,4,8826,9/15/17 15:30,,,,,,
918,3,4,6,6,12428,9/15/17 15:31,,,,,,
919,4,0,5,4,39159,9/15/17 15:52,,,,,,
919,4,1,9,5,18888,9/15/17 15:53,,,,,,
919,0,2,10,10,8079,9/15/17 15:53,,,,,,
919,5,3,1,7,12171,9/15/17 15:53,,,,,,
919,2,4,4,3,7942,9/15/17 15:53,,,,,,
920,1,0,1,2,16066,9/15/17 14:39,,,,,,
920,5,1,8,8,9887,9/15/17 14:39,,,,,,
920,5,2,6,4,5444,9/15/17 14:39,,,,,,
920,3,3,5,9,3508,9/15/17 14:39,,,,,,
920,7,4,9,6,4304,9/15/17 14:39,,,,,,
921,6,0,5,7,28518,9/15/17 16:10,,,,,,
921,6,1,7,8,15907,9/15/17 16:10,,,,,,
921,7,2,4,5,8045,9/15/17 16:10,,,,,,
921,6,3,9,3,9687,9/15/17 16:10,,,,,,
921,6,4,8,9,9428,9/15/17 16:11,,,,,,
922,7,0,10,1,29473,9/15/17 14:47,,,,,,
922,6,1,8,6,4794,9/15/17 14:47,,,,,,
922,6,2,1,8,2568,9/15/17 14:47,,,,,,
922,1,3,2,3,6510,9/15/17 14:48,,,,,,
922,3,4,3,2,8548,9/15/17 14:48,,,,,,
923,5,0,7,5,37815,9/15/17 14:10,,,,,,
923,7,1,2,7,15645,9/15/17 14:10,,,,,,
923,6,2,8,3,10127,9/15/17 14:11,,,,,,
923,7,3,6,10,14141,9/15/17 14:11,,,,,,
923,8,4,1,9,9561,9/15/17 14:11,,,,,,
924,6,0,4,2,27970,9/15/17 14:57,,,,,,
924,6,1,2,6,19848,9/15/17 14:58,,,,,,
924,6,2,9,4,12972,9/15/17 14:58,,,,,,
924,1,3,10,9,7901,9/15/17 14:58,,,,,,
924,6,4,8,1,8660,9/15/17 14:58,,,,,,
925,0,0,8,9,57519,9/15/17 15:35,,,,,,
925,8,1,10,5,10641,9/15/17 15:35,,,,,,
925,0,2,3,6,13027,9/15/17 15:36,,,,,,
925,8,3,2,10,16613,9/15/17 15:36,,,,,,
925,0,4,7,2,39345,9/15/17 15:37,,,,,,
926,4,0,4,6,35002,9/15/17 13:39,,,,,,
926,4,1,1,4,21639,9/15/17 13:40,,,,,,
926,4,2,7,8,56767,9/15/17 13:41,,,,,,
926,4,3,5,2,22363,9/15/17 13:41,,,,,,
926,4,4,2,3,11329,9/15/17 13:41,,,,,,
927,3,0,1,7,9162,9/15/17 14:11,,,,,,
927,6,1,9,8,2830,9/15/17 14:11,,,,,,
927,7,2,3,2,2874,9/15/17 14:11,,,,,,
927,7,3,2,5,2089,9/15/17 14:11,,,,,,
927,8,4,10,1,5152,9/15/17 14:11,,,,,,
928,3,0,1,8,32159,9/15/17 16:38,,,,,,
928,5,1,4,4,13086,9/15/17 16:38,,,,,,
928,5,2,3,5,6236,9/15/17 16:38,,,,,,
928,5,3,6,7,9187,9/15/17 16:38,,,,,,
928,5,4,7,3,2548,9/15/17 16:38,,,,,,
929,0,0,10,3,42510,9/15/17 13:40,,,,,,
929,4,1,8,8,25215,9/15/17 13:40,,,,,,
929,1,2,9,1,12449,9/15/17 13:41,,,,,,
929,6,3,1,2,12721,9/15/17 13:41,,,,,,
929,8,4,2,5,7870,9/15/17 13:41,,,,,,
930,2,0,6,1,32893,9/15/17 14:06,,,,,,
930,5,1,4,5,30546,9/15/17 14:06,,,,,,
930,0,2,10,9,7965,9/15/17 14:06,,,,,,
930,7,3,3,7,9526,9/15/17 14:07,,,,,,
930,8,4,2,8,8535,9/15/17 14:07,,,,,,
931,0,0,4,2,18752,9/15/17 16:29,,,,,,
931,0,1,5,3,12421,9/15/17 16:30,,,,,,
931,0,2,8,8,11656,9/15/17 16:30,,,,,,
931,0,3,3,1,15485,9/15/17 16:30,,,,,,
931,8,4,1,7,9911,9/15/17 16:30,,,,,,
932,7,0,3,3,59860,9/15/17 14:20,,,,,,
932,7,1,6,8,15238,9/15/17 14:21,,,,,,
932,5,2,8,9,12722,9/15/17 14:21,,,,,,
932,3,3,5,1,12828,9/15/17 14:21,,,,,,
932,5,4,9,7,11390,9/15/17 14:21,,,,,,
933,5,0,7,5,44423,9/15/17 16:51,,,,,,
933,2,1,3,10,13026,9/15/17 16:51,,,,,,
933,5,2,10,1,39706,9/15/17 16:52,,,,,,
933,3,3,1,6,16145,9/15/17 16:52,,,,,,
933,1,4,2,8,9367,9/15/17 16:52,,,,,,
934,5,0,6,3,2599,9/15/17 13:49,,,,,,
934,2,1,8,7,2259,9/15/17 13:49,,,,,,
934,7,2,2,2,1885,9/15/17 13:49,,,,,,
934,5,3,9,9,1500,9/15/17 13:49,,,,,,
934,4,4,1,4,1435,9/15/17 13:49,,,,,,
935,4,0,7,3,33243,9/15/17 14:20,,,,,,
935,4,1,4,7,17971,9/15/17 14:20,,,,,,
935,0,2,10,10,12142,9/15/17 14:21,,,,,,
935,4,3,9,4,6985,9/15/17 14:21,,,,,,
935,4,4,1,6,4076,9/15/17 14:21,,,,,,
936,1,0,6,2,27463,9/15/17 16:20,,,,,,
936,7,1,9,8,8485,9/15/17 16:20,,,,,,
936,4,2,7,1,9251,9/15/17 16:20,,,,,,
936,7,3,1,9,7640,9/15/17 16:20,,,,,,
936,4,4,5,3,2684,9/15/17 16:21,,,,,,
937,3,0,3,4,53318,9/15/17 17:08,,,,,,
937,3,1,4,9,14936,9/15/17 17:09,,,,,,
937,4,2,8,8,8843,9/15/17 17:09,,,,,,
937,3,3,5,3,8403,9/15/17 17:09,,,,,,
937,4,4,7,5,5949,9/15/17 17:09,,,,,,
938,0,0,10,9,46854,9/15/17 16:55,,,,,,
938,4,1,2,3,28540,9/15/17 16:56,,,,,,
938,4,2,4,4,24817,9/15/17 16:56,,,,,,
938,6,3,1,2,13449,9/15/17 16:57,,,,,,
938,2,4,7,6,16087,9/15/17 16:57,,,,,,
939,6,0,7,10,20721,9/15/17 14:02,,,,,,
939,6,1,5,3,11232,9/15/17 14:02,,,,,,
939,7,2,1,8,7073,9/15/17 14:03,,,,,,
939,6,3,3,5,5844,9/15/17 14:03,,,,,,
939,6,4,2,7,6245,9/15/17 14:03,,,,,,
940,5,0,3,6,34038,9/15/17 13:36,,,,,,
940,4,1,8,3,32745,9/15/17 13:37,,,,,,
940,7,2,1,1,12103,9/15/17 13:37,,,,,,
940,1,3,9,7,31426,9/15/17 13:37,,,,,,
940,8,4,7,10,12381,9/15/17 13:38,,,,,,
941,0,0,5,4,39233,9/15/17 15:23,,,,,,
941,0,1,2,3,27551,9/15/17 15:23,,,,,,
941,0,2,7,8,19517,9/15/17 15:24,,,,,,
941,0,3,3,5,16362,9/15/17 15:24,,,,,,
941,0,4,9,1,10646,9/15/17 15:24,,,,,,
942,0,0,6,6,31690,9/15/17 16:36,,,,,,
942,8,1,7,10,15564,9/15/17 16:36,,,,,,
942,0,2,3,1,13913,9/15/17 16:37,,,,,,
942,-1,3,9,2,117473,9/15/17 16:39,,,,,,
942,0,4,4,7,15505,9/15/17 16:39,,,,,,
943,1,0,6,3,32939,9/15/17 17:22,,,,,,
943,1,1,9,10,19705,9/15/17 17:22,,,,,,
943,1,2,8,5,14603,9/15/17 17:23,,,,,,
943,1,3,10,2,11712,9/15/17 17:23,,,,,,
943,1,4,2,9,8664,9/15/17 17:23,,,,,,
944,6,0,2,8,146700,9/15/17 16:59,,,,,,
944,2,1,7,1,32791,9/15/17 16:59,,,,,,
944,6,2,1,5,64833,9/15/17 17:00,,,,,,
944,3,3,5,3,22778,9/15/17 17:01,,,,,,
944,3,4,3,2,18972,9/15/17 17:01,,,,,,
945,8,0,1,8,53410,9/15/17 14:27,,,,,,
945,1,1,5,6,36655,9/15/17 14:28,,,,,,
946,6,0,1,5,36736,9/15/17 14:30,,,,,,
946,5,1,4,9,14094,9/15/17 14:31,,,,,,
946,4,2,9,7,10012,9/15/17 14:31,,,,,,
946,5,3,5,8,11229,9/15/17 14:31,,,,,,
946,6,4,2,3,18244,9/15/17 14:31,,,,,,
947,2,0,4,8,29676,9/15/17 17:01,,,,,,
947,2,1,5,3,5600,9/15/17 17:01,,,,,,
947,2,2,10,5,6636,9/15/17 17:01,,,,,,
947,2,3,6,7,4632,9/15/17 17:02,,,,,,
947,2,4,1,2,2660,9/15/17 17:02,,,,,,
948,5,0,2,9,13322,9/15/17 17:22,,,,,,
948,5,1,5,4,7715,9/15/17 17:22,,,,,,
948,3,2,7,7,5512,9/15/17 17:23,,,,,,
948,2,3,6,1,8024,9/15/17 17:23,,,,,,
948,2,4,8,3,4011,9/15/17 17:23,,,,,,
949,7,0,3,9,43426,9/15/17 16:03,,,,,,
949,5,1,6,8,18636,9/15/17 16:03,,,,,,
949,4,2,5,10,20420,9/15/17 16:04,,,,,,
949,1,3,9,3,10693,9/15/17 16:04,,,,,,
949,1,4,7,6,13191,9/15/17 16:04,,,,,,
950,0,0,6,7,33429,9/15/17 17:32,,,,,,
950,0,1,8,6,10708,9/15/17 17:32,,,,,,
950,0,2,2,4,9940,9/15/17 17:32,,,,,,
950,0,3,4,5,5629,9/15/17 17:32,,,,,,
950,8,4,1,10,7370,9/15/17 17:32,,,,,,
951,8,0,8,10,26543,9/15/17 13:37,,,,,,
951,1,1,7,1,47793,9/15/17 13:37,,,,,,
951,4,2,1,2,18641,9/15/17 13:38,,,,,,
951,5,3,3,6,7777,9/15/17 13:38,,,,,,
951,4,4,4,5,11506,9/15/17 13:38,,,,,,
952,7,0,5,5,29498,9/15/17 15:23,,,,,,
952,6,1,9,10,13716,9/15/17 15:24,,,,,,
952,2,2,4,4,7823,9/15/17 15:24,,,,,,
952,4,3,7,7,10180,9/15/17 15:24,,,,,,
952,3,4,3,2,5666,9/15/17 15:24,,,,,,
953,4,0,6,8,78734,9/15/17 17:52,,,,,,
953,4,1,7,1,18894,9/15/17 17:53,,,,,,
953,4,2,10,10,19202,9/15/17 17:53,,,,,,
953,4,3,1,4,14093,9/15/17 17:53,,,,,,
953,4,4,8,3,10941,9/15/17 17:54,,,,,,
954,8,0,3,10,34057,9/15/17 16:38,,,,,,
954,4,1,8,2,14420,9/15/17 16:38,,,,,,
954,4,2,1,5,18440,9/15/17 16:38,,,,,,
954,4,3,2,3,11207,9/15/17 16:38,,,,,,
954,4,4,6,8,9544,9/15/17 16:39,,,,,,
955,1,0,5,6,42025,9/15/17 15:59,,,,,,
955,5,1,3,9,16358,9/15/17 15:59,,,,,,
955,0,2,9,5,7241,9/15/17 15:59,,,,,,
955,8,3,6,10,6258,9/15/17 15:59,,,,,,
